payment_id,subscription_id,company_id,region,country,persona,plan,billing_cycle,status,payment_date,revenue_month,revenue,total_cost,operating_cost,profit,profit_margin,active_customer
PAY_00006543,SUB_0000628,CMP_000946,Asia-Pacific,Singapore,Product Manager,Starter,Monthly,Active,2025-05-01,2025-05-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00006544,SUB_0000628,CMP_000946,Asia-Pacific,Singapore,Product Manager,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006545,SUB_0000628,CMP_000946,Asia-Pacific,Singapore,Product Manager,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006546,SUB_0000628,CMP_000946,Asia-Pacific,Singapore,Product Manager,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006547,SUB_0000628,CMP_000946,Asia-Pacific,Singapore,Product Manager,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006548,SUB_0000628,CMP_000946,Asia-Pacific,Singapore,Product Manager,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006549,SUB_0000628,CMP_000946,Asia-Pacific,Singapore,Product Manager,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006550,SUB_0000628,CMP_000946,Asia-Pacific,Singapore,Product Manager,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006551,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006552,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006553,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006554,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006555,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006556,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006557,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006558,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006559,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006560,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-10-01,2025-10-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00006561,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006562,SUB_0000629,CMP_000947,North America,Canada,Founder,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006563,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-02-08,2025-02-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006564,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-03-08,2025-03-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006565,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-04-08,2025-04-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006566,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-05-08,2025-05-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006567,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-06-08,2025-06-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006568,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-07-08,2025-07-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006569,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-08-08,2025-08-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006570,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-09-08,2025-09-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006571,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-10-08,2025-10-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006572,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-11-08,2025-11-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006573,SUB_0000630,CMP_000948,Africa,Nigeria,Developer,Starter,Annual,Active,2025-12-08,2025-12-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006574,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006575,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006576,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006577,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-04-01,2025-04-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00006578,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006579,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006580,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006581,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006582,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-09-01,2025-09-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00006583,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006584,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006585,SUB_0000631,CMP_000950,Latin America,Argentina,Marketing Manager,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006586,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-01-01,2025-01-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006587,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-02-01,2025-02-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006588,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-03-01,2025-03-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006589,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-04-01,2025-04-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006590,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-05-01,2025-05-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006591,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-06-01,2025-06-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006592,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-07-01,2025-07-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006593,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-08-01,2025-08-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006594,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-09-01,2025-09-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006595,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-10-01,2025-10-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006596,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-11-01,2025-11-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006597,SUB_0000632,CMP_000951,Latin America,Chile,Marketing Manager,Starter,Annual,Active,2025-12-01,2025-12-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006598,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-01-01,2025-01-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006599,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-02-01,2025-02-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00006600,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-03-01,2025-03-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006601,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-04-01,2025-04-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006602,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-05-01,2025-05-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006603,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-06-01,2025-06-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006604,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-07-01,2025-07-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006605,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-08-01,2025-08-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006606,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-09-01,2025-09-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006607,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-10-01,2025-10-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006608,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-11-01,2025-11-01,5389.20,186.68,25.00,5202.52,0.9654,1
PAY_00006609,SUB_0000633,CMP_000954,Latin America,Argentina,Product Manager,Business,Annual,Active,2025-12-01,2025-12-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00006610,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006611,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006612,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006613,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006614,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006615,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006616,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006617,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006618,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006619,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006620,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006621,SUB_0000634,CMP_000955,Europe,United Kingdom,Product Manager,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006622,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-01-01,2025-01-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006623,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-02-01,2025-02-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006624,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-03-01,2025-03-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006625,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-04-01,2025-04-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006626,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-05-01,2025-05-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006627,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-06-01,2025-06-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006628,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-07-01,2025-07-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006629,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-08-01,2025-08-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006630,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-09-01,2025-09-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006631,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-10-01,2025-10-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006632,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-11-01,2025-11-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006633,SUB_0000635,CMP_000957,North America,Mexico,Product Manager,Professional,Annual,Active,2025-12-01,2025-12-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00006634,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006635,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006636,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006637,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-04-01,2025-04-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00006638,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006639,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006640,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006641,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006642,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006643,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006644,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006645,SUB_0000636,CMP_000960,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00006646,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-01-01,2025-01-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006647,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-02-01,2025-02-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006648,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-03-01,2025-03-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006649,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-04-01,2025-04-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006650,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-05-01,2025-05-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006651,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-06-01,2025-06-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006652,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-07-01,2025-07-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006653,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-08-01,2025-08-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006654,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-09-01,2025-09-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006655,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-10-01,2025-10-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006656,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-11-01,2025-11-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006657,SUB_0000637,CMP_000962,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-12-01,2025-12-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006658,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006659,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006660,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006661,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006662,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006663,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006664,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006665,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006666,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006667,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006668,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006669,SUB_0000638,CMP_000963,Asia-Pacific,India,Data Analyst,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006670,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-01-01,2025-01-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006671,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-02-01,2025-02-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006672,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-03-01,2025-03-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006673,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-04-01,2025-04-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006674,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-05-01,2025-05-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006675,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-06-01,2025-06-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006676,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-07-01,2025-07-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006677,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-08-01,2025-08-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006678,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-09-01,2025-09-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006679,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-10-01,2025-10-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006680,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-11-01,2025-11-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006681,SUB_0000639,CMP_000965,Europe,United Kingdom,Developer,Business,Monthly,Active,2025-12-01,2025-12-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00006682,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006683,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006684,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006685,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006686,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006687,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006688,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006689,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006690,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006691,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006692,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006693,SUB_0000640,CMP_000966,Asia-Pacific,India,Marketing Manager,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00006694,SUB_0000641,CMP_000967,Africa,Nigeria,Developer,Starter,Annual,Active,2025-01-01,2025-01-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006695,SUB_0000641,CMP_000967,Africa,Nigeria,Developer,Starter,Annual,Active,2025-02-01,2025-02-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006696,SUB_0000641,CMP_000967,Africa,Nigeria,Developer,Starter,Annual,Active,2025-03-01,2025-03-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006697,SUB_0000641,CMP_000967,Africa,Nigeria,Developer,Starter,Annual,Active,2025-04-01,2025-04-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006698,SUB_0000641,CMP_000967,Africa,Nigeria,Developer,Starter,Annual,Active,2025-05-01,2025-05-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006699,SUB_0000641,CMP_000967,Africa,Nigeria,Developer,Starter,Annual,Active,2025-06-01,2025-06-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00006700,SUB_0000641,CMP_000967,Africa,Nigeria,Developer,Starter,Annual,Active,2025-07-01,2025-07-01,529.20,40.88,25.00,488.32,0.9228,1
