company_id,company_name,industry,company_size,customer_segment,country,region,acquisition_channel,plan,billing_cycle,monthly_price,total_revenue,total_profit,total_payments,churn_flag,customer_lifetime_days,customer_value_segment
CMP_000773,Thomas-Jackson,Technology,Startup,Enterprise,Tanzania,Africa,Content Marketing,Starter,Monthly,49.00,441.00,202.77,9,0,1007,Low Value
CMP_000774,Fisher-Washington,Professional Services,Mid-Market,SMB,Singapore,Asia-Pacific,Referral,Starter,Monthly,49.00,0,0,0,1,316,Low Value
CMP_000776,"Weber, Wheeler and Gonzalez",Healthcare,Small Business,SMB,Kenya,Africa,Referral,Professional,Monthly,199.00,2388.00,1716.36,12,0,1713,Low Value
CMP_000777,Taylor Inc,Technology,Small Business,SMB,South Africa,Africa,Google Ads,Starter,Monthly,49.00,588.00,270.36,12,0,2353,Low Value
CMP_000778,Cook-Oliver,Technology,Small Business,SMB,France,Europe,LinkedIn Ads,Professional,Monthly,199.00,1791.00,1287.27,9,0,2224,Low Value
CMP_000779,Alexander-Jordan,Healthcare,Startup,SMB,United States,North America,LinkedIn Ads,Starter,Monthly,49.00,490.00,225.30,10,0,1183,Low Value
CMP_000780,"Mccann, Taylor and Flores",Technology,Enterprise,SMB,Australia,Asia-Pacific,LinkedIn Ads,Business,Monthly,499.00,3992.00,3672.24,8,0,1312,Medium Value
CMP_000782,Carter-Neal,Manufacturing,Small Business,SMB,Kenya,Africa,Organic Search,Professional,Monthly,199.00,1990.00,1430.30,10,0,1282,Low Value
CMP_000783,Faulkner-Casey,Healthcare,Mid-Market,SMB,India,Asia-Pacific,Email Marketing,Starter,Monthly,49.00,539.00,247.83,11,0,1735,Low Value
CMP_000785,Diaz-Frederick,Professional Services,Small Business,SMB,Kenya,Africa,Google Ads,Starter,Annual,529.20,6350.40,5859.84,12,0,1545,Medium Value
CMP_000786,Vargas PLC,Healthcare,Small Business,SMB,Mexico,North America,Referral,Starter,Monthly,49.00,539.00,247.83,11,0,1757,Low Value
CMP_000788,Benton Group,Technology,Small Business,SMB,United Kingdom,Europe,LinkedIn Ads,Professional,Monthly,199.00,1791.00,1287.27,9,0,1816,Low Value
CMP_000789,"Clark, Salinas and Guerra",Retail,Startup,Mid-Market,United States,North America,LinkedIn Ads,Starter,Monthly,49.00,588.00,270.36,12,0,2091,Low Value
CMP_000790,Fuentes Group,Education,Small Business,SMB,Canada,North America,Email Marketing,Starter,Monthly,49.00,490.00,225.30,10,0,1879,Low Value
CMP_000791,"Porter, Schultz and Allen",Finance,Small Business,Mid-Market,Canada,North America,LinkedIn Ads,Starter,Annual,529.20,6350.40,5859.84,12,0,700,Medium Value
CMP_000792,"Moore, Henderson and Bennett",Retail,Small Business,SMB,South Africa,Africa,Organic Search,Starter,Monthly,49.00,539.00,247.83,11,0,2216,Low Value
CMP_000793,Ewing-Mendoza,Healthcare,Small Business,SMB,Chile,Latin America,Referral,Business,Monthly,499.00,4990.00,4590.30,10,0,598,Medium Value
CMP_000794,Ferguson-Mclean,Retail,Mid-Market,Mid-Market,Canada,North America,Email Marketing,Professional,Annual,2149.20,25790.40,24416.64,12,0,1024,High Value
CMP_000795,"Barnes, Johnson and Schmitt",Professional Services,Small Business,SMB,Japan,Asia-Pacific,Organic Search,Professional,Monthly,199.00,0,0,0,1,175,Low Value
CMP_000798,"Ortega, Jackson and Salazar",Technology,Startup,SMB,India,Asia-Pacific,LinkedIn Ads,Starter,Monthly,49.00,490.00,225.30,10,0,1109,Low Value
CMP_000799,"Terrell, Byrd and Ross",Education,Enterprise,Mid-Market,United Kingdom,Europe,Google Ads,Professional,Annual,2149.20,25790.40,24416.64,12,0,613,High Value
CMP_000802,"Burgess, Grant and Watts",Technology,Startup,Mid-Market,Brazil,Latin America,Organic Search,Business,Monthly,499.00,5489.00,5049.33,11,0,1065,Medium Value
CMP_000803,Griffin Group,Finance,Small Business,SMB,Nigeria,Africa,LinkedIn Ads,Starter,Monthly,49.00,588.00,270.36,12,0,1879,Low Value
CMP_000805,"Hernandez, Cuevas and Webb",Healthcare,Enterprise,Enterprise,Brazil,Latin America,LinkedIn Ads,Starter,Monthly,49.00,588.00,270.36,12,1,393,Low Value
CMP_000806,Perry-Nixon,Healthcare,Mid-Market,SMB,United Kingdom,Europe,Organic Search,Professional,Monthly,199.00,2388.00,1716.36,12,0,2133,Low Value
CMP_000807,Guerra Ltd,Finance,Startup,Enterprise,Tanzania,Africa,LinkedIn Ads,Professional,Monthly,199.00,0,0,0,1,137,Low Value
CMP_000809,Mueller-Boyd,Technology,Small Business,SMB,Spain,Europe,Organic Search,Business,Monthly,499.00,4990.00,4590.30,10,0,2060,Medium Value
CMP_000811,"Chavez, Jones and Williams",Manufacturing,Startup,SMB,Brazil,Latin America,Google Ads,Business,Monthly,499.00,4491.00,4131.27,9,0,764,Medium Value
CMP_000812,"Wilson, Sweeney and Wong",Technology,Small Business,Enterprise,South Africa,Africa,Content Marketing,Professional,Annual,2149.20,21492.00,20347.20,10,0,1124,High Value
CMP_000813,"Marsh, Spears and Yang",Healthcare,Small Business,Mid-Market,Nigeria,Africa,Referral,Business,Monthly,499.00,0,0,0,1,262,Low Value
CMP_000814,"Thompson, Moore and Castro",Healthcare,Enterprise,SMB,France,Europe,LinkedIn Ads,Business,Monthly,499.00,4990.00,4590.30,10,0,2194,Medium Value
CMP_000815,Hall-Sullivan,Technology,Startup,SMB,Brazil,Latin America,Organic Search,Professional,Annual,2149.20,25790.40,24416.64,12,0,1392,High Value
CMP_000816,Lopez Ltd,Professional Services,Mid-Market,SMB,France,Europe,Content Marketing,Professional,Monthly,199.00,2189.00,1573.33,11,0,1655,Low Value
CMP_000818,Cole Group,Finance,Mid-Market,SMB,Chile,Latin America,Content Marketing,Starter,Monthly,49.00,588.00,270.36,12,0,1158,Low Value
CMP_000819,Smith-Lewis,Healthcare,Startup,Enterprise,South Africa,Africa,Partner,Starter,Monthly,49.00,0,0,0,1,268,Low Value
CMP_000820,Goodwin-Stokes,Technology,Mid-Market,SMB,France,Europe,Organic Search,Starter,Monthly,49.00,0,0,0,1,101,Low Value
CMP_000821,Ray PLC,Professional Services,Small Business,SMB,Nigeria,Africa,Google Ads,Professional,Monthly,199.00,2388.00,1716.36,12,0,1889,Low Value
CMP_000822,Diaz and Sons,Healthcare,Enterprise,Mid-Market,Nigeria,Africa,Partner,Business,Monthly,499.00,0,0,0,1,130,Low Value
CMP_000823,Wilson-Lambert,Technology,Small Business,SMB,Mexico,North America,Referral,Business,Monthly,499.00,5489.00,5049.33,11,0,1020,Medium Value
CMP_000825,"Price, Long and Wilson",Technology,Small Business,SMB,Singapore,Asia-Pacific,Organic Search,Starter,Monthly,49.00,588.00,270.36,12,0,1213,Low Value
CMP_000826,Bruce-Williamson,Technology,Startup,SMB,Brazil,Latin America,Google Ads,Starter,Monthly,49.00,490.00,225.30,10,0,1802,Low Value
CMP_000827,"Mccarthy, Evans and Mendez",Professional Services,Enterprise,SMB,Canada,North America,Google Ads,Business,Annual,5389.20,59281.20,57227.72,11,0,1321,High Value
CMP_000828,Powers LLC,Manufacturing,Small Business,Mid-Market,Canada,North America,Organic Search,Starter,Monthly,49.00,490.00,225.30,10,0,748,Low Value
CMP_000829,Allen Inc,Education,Small Business,SMB,Singapore,Asia-Pacific,Google Ads,Starter,Monthly,49.00,441.00,202.77,9,0,1266,Low Value
CMP_000830,Brooks and Sons,Professional Services,Startup,SMB,Mexico,North America,Google Ads,Starter,Monthly,49.00,0,0,0,1,188,Low Value
CMP_000831,"Price, Carlson and Andrews",Retail,Small Business,SMB,Germany,Europe,Google Ads,Business,Monthly,499.00,5489.00,5049.33,11,0,1153,Medium Value
CMP_000832,Lopez-Reid,Education,Small Business,SMB,Japan,Asia-Pacific,Organic Search,Professional,Monthly,199.00,2388.00,1716.36,12,0,963,Low Value
CMP_000834,Burns and Sons,Education,Small Business,Enterprise,Mexico,North America,Google Ads,Business,Annual,5389.20,43113.60,41620.16,8,0,854,High Value
CMP_000835,Edwards Group,Retail,Startup,Mid-Market,Germany,Europe,LinkedIn Ads,Professional,Monthly,199.00,1990.00,1430.30,10,0,1699,Low Value
CMP_000836,"Brown, Howard and Smith",Manufacturing,Startup,Mid-Market,Nigeria,Africa,LinkedIn Ads,Enterprise,Annual,16200.00,178200.00,171204.00,11,0,2230,High Value
CMP_000839,Mckinney-Wallace,Technology,Small Business,Mid-Market,Argentina,Latin America,Organic Search,Starter,Monthly,49.00,490.00,225.30,10,0,976,Low Value
CMP_000840,Miller Inc,Technology,Small Business,SMB,Japan,Asia-Pacific,Google Ads,Professional,Monthly,199.00,1592.00,1144.24,8,0,927,Low Value
CMP_000841,Carter LLC,Technology,Enterprise,SMB,France,Europe,Partner,Professional,Annual,2149.20,21492.00,20347.20,10,0,1192,High Value
CMP_000842,Medina and Sons,Technology,Startup,SMB,Germany,Europe,Content Marketing,Professional,Monthly,199.00,2189.00,1573.33,11,0,696,Low Value
CMP_000846,Weaver-Sherman,Healthcare,Enterprise,Mid-Market,Mexico,North America,Referral,Professional,Monthly,199.00,2189.00,1573.33,11,0,928,Low Value
CMP_000847,"Alexander, Robinson and Coleman",Technology,Startup,SMB,Canada,North America,LinkedIn Ads,Professional,Monthly,199.00,2388.00,1716.36,12,0,2266,Low Value
CMP_000849,Cole LLC,Professional Services,Small Business,SMB,Australia,Asia-Pacific,Referral,Business,Monthly,499.00,0,0,0,1,125,Low Value
CMP_000852,"Norris, Callahan and Bishop",Manufacturing,Startup,SMB,Singapore,Asia-Pacific,Organic Search,Starter,Monthly,49.00,539.00,247.83,11,0,1155,Low Value
CMP_000853,Martin-Taylor,Professional Services,Small Business,SMB,United States,North America,Partner,Starter,Annual,529.20,6350.40,5859.84,12,0,2097,Medium Value
CMP_000854,Li Inc,Healthcare,Small Business,Mid-Market,Argentina,Latin America,LinkedIn Ads,Starter,Annual,529.20,5821.20,5371.52,11,0,545,Medium Value
CMP_000855,"Bell, Campbell and Ryan",Manufacturing,Startup,SMB,Spain,Europe,LinkedIn Ads,Starter,Annual,529.20,4762.80,4394.88,9,0,1983,Medium Value
CMP_000856,Werner-Carter,Finance,Small Business,Enterprise,Kenya,Africa,LinkedIn Ads,Starter,Annual,529.20,6350.40,5859.84,12,0,1630,Medium Value
CMP_000857,"Adams, Hodge and Duke",Retail,Mid-Market,SMB,Tanzania,Africa,Referral,Professional,Monthly,199.00,1791.00,1287.27,9,0,1370,Low Value
CMP_000858,"Ochoa, Taylor and Brady",Technology,Startup,SMB,Mexico,North America,Referral,Starter,Annual,529.20,5821.20,5371.52,11,0,1026,Medium Value
CMP_000859,Sellers-Riddle,Retail,Small Business,SMB,Brazil,Latin America,Partner,Business,Monthly,499.00,5489.00,5049.33,11,0,1931,Medium Value
CMP_000862,Burns-Ray,Technology,Startup,Enterprise,Brazil,Latin America,Google Ads,Starter,Monthly,49.00,588.00,270.36,12,0,1839,Low Value
CMP_000863,Burton-Brooks,Professional Services,Startup,SMB,Canada,North America,Referral,Business,Annual,5389.20,48502.80,46822.68,9,0,2183,High Value
CMP_000864,Schultz Inc,Technology,Small Business,Mid-Market,United Kingdom,Europe,Organic Search,Starter,Monthly,49.00,490.00,225.30,10,0,1205,Low Value
CMP_000865,Robertson-Ramirez,Manufacturing,Small Business,SMB,Mexico,North America,Organic Search,Professional,Monthly,199.00,2189.00,1573.33,11,0,729,Low Value
CMP_000866,Gibson-Freeman,Technology,Small Business,SMB,Singapore,Asia-Pacific,Google Ads,Starter,Monthly,49.00,539.00,247.83,11,0,1287,Low Value
CMP_000868,"Stanton, Reid and Terry",Healthcare,Small Business,Enterprise,France,Europe,Email Marketing,Starter,Monthly,49.00,539.00,247.83,11,0,1956,Low Value
CMP_000870,Donaldson and Sons,Education,Startup,SMB,Kenya,Africa,Organic Search,Professional,Monthly,199.00,2388.00,1716.36,12,0,1977,Low Value
CMP_000872,Kelley-Anderson,Technology,Mid-Market,Mid-Market,Spain,Europe,Email Marketing,Business,Monthly,499.00,5988.00,5508.36,12,0,2229,Medium Value
CMP_000874,Williams Ltd,Finance,Small Business,SMB,Singapore,Asia-Pacific,Google Ads,Professional,Monthly,199.00,1990.00,1430.30,10,0,1444,Low Value
CMP_000875,Smith-Noble,Retail,Small Business,SMB,United Kingdom,Europe,Organic Search,Business,Monthly,499.00,5988.00,5508.36,12,0,1246,Medium Value
CMP_000876,Alexander Inc,Technology,Small Business,SMB,Spain,Europe,Google Ads,Professional,Monthly,199.00,2189.00,1573.33,11,0,1980,Low Value
CMP_000879,Baxter LLC,Retail,Small Business,SMB,France,Europe,Organic Search,Enterprise,Monthly,1500.00,16500.00,14355.00,11,0,942,High Value
CMP_000880,Pena LLC,Finance,Startup,SMB,Tanzania,Africa,Organic Search,Business,Monthly,499.00,0,0,0,1,335,Low Value
CMP_000881,Watson Ltd,Technology,Startup,SMB,Argentina,Latin America,LinkedIn Ads,Starter,Monthly,49.00,588.00,270.36,12,0,2026,Low Value
CMP_000882,Williams Ltd,Finance,Startup,SMB,Argentina,Latin America,Content Marketing,Starter,Monthly,49.00,392.00,180.24,8,0,1725,Low Value
CMP_000883,Barber-Fischer,Technology,Startup,SMB,Canada,North America,Google Ads,Starter,Annual,529.20,5292.00,4883.20,10,0,1922,Medium Value
CMP_000884,Rios-Padilla,Professional Services,Small Business,SMB,Spain,Europe,LinkedIn Ads,Business,Monthly,499.00,5489.00,5049.33,11,0,2005,Medium Value
CMP_000885,Lewis Inc,Professional Services,Startup,SMB,India,Asia-Pacific,Content Marketing,Business,Monthly,499.00,5489.00,5049.33,11,0,819,Medium Value
CMP_000886,Wheeler PLC,Education,Mid-Market,Enterprise,India,Asia-Pacific,Email Marketing,Starter,Monthly,49.00,588.00,270.36,12,0,1115,Low Value
CMP_000888,Mcneil Group,Finance,Startup,SMB,Singapore,Asia-Pacific,Partner,Professional,Monthly,199.00,2189.00,1573.33,11,0,759,Low Value
CMP_000889,"Anderson, Jones and Reyes",Technology,Small Business,SMB,Brazil,Latin America,Content Marketing,Business,Monthly,499.00,5489.00,5049.33,11,0,1234,Medium Value
CMP_000890,"Shaffer, Garcia and Richardson",Healthcare,Enterprise,SMB,France,Europe,Content Marketing,Starter,Monthly,49.00,539.00,247.83,11,0,1379,Low Value
CMP_000892,May Ltd,Technology,Small Business,SMB,Argentina,Latin America,LinkedIn Ads,Starter,Monthly,49.00,490.00,225.30,10,0,2335,Low Value
CMP_000893,Jones PLC,Finance,Small Business,SMB,United Kingdom,Europe,Referral,Business,Annual,5389.20,64670.40,62430.24,12,0,1273,High Value
CMP_000894,Bishop and Sons,Manufacturing,Mid-Market,SMB,Japan,Asia-Pacific,LinkedIn Ads,Starter,Monthly,49.00,0,0,0,1,294,Low Value
CMP_000898,Goodwin PLC,Finance,Startup,SMB,Argentina,Latin America,Email Marketing,Business,Monthly,499.00,4990.00,4590.30,10,0,1049,Medium Value
CMP_000899,"Cruz, Richmond and Edwards",Technology,Mid-Market,SMB,France,Europe,LinkedIn Ads,Starter,Monthly,49.00,539.00,247.83,11,0,1037,Low Value
CMP_000901,Wright PLC,Manufacturing,Enterprise,SMB,Mexico,North America,Organic Search,Starter,Monthly,49.00,588.00,270.36,12,0,1177,Low Value
CMP_000902,"Griffith, Mitchell and Pugh",Retail,Startup,Mid-Market,Canada,North America,Organic Search,Business,Annual,5389.20,53892.00,52025.20,10,0,699,High Value
CMP_000903,Abbott Ltd,Technology,Mid-Market,Mid-Market,United States,North America,Google Ads,Professional,Monthly,199.00,2189.00,1573.33,11,0,1053,Low Value
CMP_000904,Harris-Lawson,Technology,Enterprise,SMB,Brazil,Latin America,Partner,Business,Monthly,499.00,0,0,0,1,308,Low Value
CMP_000907,Cruz-Allen,Retail,Mid-Market,SMB,India,Asia-Pacific,Google Ads,Starter,Monthly,49.00,490.00,225.30,10,0,1939,Low Value
CMP_000908,"Wheeler, Rice and Levine",Healthcare,Startup,SMB,Brazil,Latin America,LinkedIn Ads,Business,Monthly,499.00,5988.00,5508.36,12,0,2042,Medium Value
CMP_000909,Peck-Anderson,Healthcare,Mid-Market,SMB,Germany,Europe,Referral,Enterprise,Monthly,1500.00,16500.00,14355.00,11,0,1890,High Value
CMP_000910,"Fisher, Payne and Thompson",Finance,Small Business,SMB,Mexico,North America,LinkedIn Ads,Starter,Monthly,49.00,539.00,247.83,11,0,2263,Low Value
CMP_000912,Matthews Inc,Technology,Startup,SMB,Germany,Europe,Organic Search,Starter,Monthly,49.00,588.00,270.36,12,0,658,Low Value
CMP_000915,"Wang, Henderson and Morales",Finance,Startup,SMB,United States,North America,Organic Search,Professional,Monthly,199.00,1990.00,1430.30,10,0,1254,Low Value
CMP_000917,Miller-Mccall,Manufacturing,Small Business,SMB,Kenya,Africa,Organic Search,Professional,Annual,2149.20,21492.00,20347.20,10,0,931,High Value
CMP_000919,"Walters, Davenport and Becker",Finance,Mid-Market,SMB,South Africa,Africa,Organic Search,Professional,Monthly,199.00,1791.00,1287.27,9,0,1909,Low Value
CMP_000920,Collins Group,Healthcare,Mid-Market,SMB,Kenya,Africa,Google Ads,Starter,Annual,529.20,6350.40,5859.84,12,0,843,Medium Value
CMP_000921,"Ashley, Allen and Sanchez",Manufacturing,Startup,SMB,United Kingdom,Europe,Google Ads,Starter,Monthly,49.00,539.00,247.83,11,0,1966,Low Value
CMP_000922,Wilson-Salazar,Technology,Enterprise,SMB,United Kingdom,Europe,Partner,Professional,Monthly,199.00,2189.00,1573.33,11,0,1033,Low Value
CMP_000923,Parker Ltd,Technology,Small Business,SMB,Canada,North America,Organic Search,Business,Monthly,499.00,4491.00,4131.27,9,0,1533,Medium Value
CMP_000925,"Smith, Crawford and Reed",Technology,Startup,Mid-Market,Mexico,North America,Google Ads,Business,Monthly,499.00,5489.00,5049.33,11,0,1930,Medium Value
CMP_000927,Brady LLC,Technology,Startup,SMB,Tanzania,Africa,Referral,Professional,Monthly,199.00,2189.00,1573.33,11,0,2222,Low Value
CMP_000929,Nelson-Brown,Retail,Startup,SMB,United Kingdom,Europe,LinkedIn Ads,Professional,Monthly,199.00,398.00,286.06,2,1,270,Low Value
CMP_000930,"Proctor, Burton and Crawford",Education,Small Business,Mid-Market,Spain,Europe,Google Ads,Starter,Monthly,49.00,490.00,225.30,10,0,1821,Low Value
CMP_000932,Moore-Ayala,Healthcare,Startup,SMB,Japan,Asia-Pacific,Content Marketing,Business,Monthly,499.00,4491.00,4131.27,9,0,967,Medium Value
CMP_000933,"Craig, Wilson and Yang",Manufacturing,Small Business,Mid-Market,Tanzania,Africa,Organic Search,Starter,Monthly,49.00,539.00,247.83,11,0,1796,Low Value
CMP_000934,Williams Inc,Technology,Small Business,Mid-Market,Spain,Europe,Google Ads,Starter,Monthly,49.00,539.00,247.83,11,0,1572,Low Value
CMP_000935,Williams LLC,Retail,Startup,SMB,France,Europe,Referral,Starter,Monthly,49.00,539.00,247.83,11,0,640,Low Value
CMP_000937,Tran Ltd,Technology,Enterprise,Mid-Market,United Kingdom,Europe,LinkedIn Ads,Starter,Monthly,49.00,0,0,0,1,122,Low Value
CMP_000940,Shaw Inc,Finance,Enterprise,SMB,Japan,Asia-Pacific,Content Marketing,Business,Monthly,499.00,4990.00,4590.30,10,0,1929,Medium Value
CMP_000942,Finley Inc,Manufacturing,Enterprise,Enterprise,Singapore,Asia-Pacific,Organic Search,Starter,Monthly,49.00,490.00,225.30,10,0,1297,Low Value
CMP_000943,Cline-Ayala,Professional Services,Small Business,SMB,Spain,Europe,LinkedIn Ads,Starter,Monthly,49.00,0,0,0,1,226,Low Value
CMP_000946,"Mueller, Stevenson and Sanchez",Professional Services,Mid-Market,Mid-Market,Singapore,Asia-Pacific,Referral,Starter,Monthly,49.00,539.00,247.83,11,0,1462,Low Value
CMP_000947,Vargas-Snyder,Professional Services,Small Business,SMB,Canada,North America,Referral,Starter,Monthly,49.00,539.00,247.83,11,0,636,Low Value
CMP_000948,Oconnor PLC,Retail,Mid-Market,SMB,Nigeria,Africa,Organic Search,Starter,Annual,529.20,5821.20,5371.52,11,0,533,Medium Value
CMP_000950,Hall LLC,Finance,Enterprise,SMB,Argentina,Latin America,Partner,Professional,Monthly,199.00,1990.00,1430.30,10,0,780,Low Value
CMP_000951,"Franco, Wiley and Tapia",Retail,Small Business,SMB,Chile,Latin America,Organic Search,Starter,Annual,529.20,6350.40,5859.84,12,0,1389,Medium Value
CMP_000954,Barnes Inc,Education,Startup,SMB,Argentina,Latin America,LinkedIn Ads,Business,Annual,5389.20,53892.00,52025.20,10,0,1676,High Value
CMP_000955,Dawson Inc,Professional Services,Mid-Market,Mid-Market,United Kingdom,Europe,Referral,Starter,Monthly,49.00,588.00,270.36,12,0,908,Low Value
CMP_000957,Haynes-Watson,Finance,Startup,SMB,Mexico,North America,Google Ads,Professional,Annual,2149.20,25790.40,24416.64,12,0,1423,High Value
CMP_000960,Bates-Anderson,Manufacturing,Startup,Mid-Market,Tanzania,Africa,Organic Search,Starter,Monthly,49.00,539.00,247.83,11,0,1690,Low Value
CMP_000962,Haynes-Moss,Technology,Mid-Market,SMB,Tanzania,Africa,Organic Search,Business,Monthly,499.00,5988.00,5508.36,12,0,1067,Medium Value
CMP_000963,Chavez-Hall,Finance,Mid-Market,SMB,India,Asia-Pacific,Organic Search,Professional,Monthly,199.00,2388.00,1716.36,12,0,1944,Low Value
CMP_000965,Moore and Sons,Finance,Mid-Market,Mid-Market,United Kingdom,Europe,Google Ads,Business,Monthly,499.00,5988.00,5508.36,12,0,2345,Medium Value
CMP_000966,Owens-Russell,Education,Small Business,SMB,India,Asia-Pacific,Organic Search,Professional,Monthly,199.00,2388.00,1716.36,12,0,1970,Low Value
CMP_000967,"Howard, Townsend and Hayes",Healthcare,Startup,SMB,Nigeria,Africa,Google Ads,Starter,Annual,529.20,6350.40,5859.84,12,0,1257,Medium Value
CMP_000968,Baker-Wilson,Manufacturing,Startup,SMB,Nigeria,Africa,Google Ads,Enterprise,Monthly,1500.00,0,0,0,1,378,Low Value
CMP_000969,Aguirre LLC,Healthcare,Startup,SMB,United Kingdom,Europe,Partner,Business,Monthly,499.00,4990.00,4590.30,10,0,682,Medium Value
CMP_000970,"Terry, Williams and Huff",Finance,Mid-Market,SMB,Canada,North America,LinkedIn Ads,Professional,Monthly,199.00,0,0,0,1,320,Low Value
CMP_000973,Green-Ewing,Technology,Enterprise,SMB,Singapore,Asia-Pacific,LinkedIn Ads,Starter,Annual,529.20,5821.20,5371.52,11,0,1148,Medium Value
CMP_000975,"Adkins, Wright and Murray",Retail,Mid-Market,SMB,South Africa,Africa,LinkedIn Ads,Business,Monthly,499.00,4491.00,4131.27,9,0,1612,Medium Value
CMP_000976,Martinez Inc,Manufacturing,Startup,SMB,Tanzania,Africa,Referral,Professional,Monthly,199.00,1990.00,1430.30,10,0,2145,Low Value
CMP_000977,Anderson Group,Technology,Mid-Market,SMB,Japan,Asia-Pacific,LinkedIn Ads,Professional,Monthly,199.00,0,0,0,1,312,Low Value
CMP_000978,Parks-Pace,Manufacturing,Mid-Market,SMB,Mexico,North America,LinkedIn Ads,Professional,Monthly,199.00,2189.00,1573.33,11,0,585,Low Value
CMP_000980,Johnson Inc,Technology,Mid-Market,Mid-Market,Brazil,Latin America,Organic Search,Professional,Monthly,199.00,1990.00,1430.30,10,0,1107,Low Value
CMP_000981,Orr Group,Technology,Mid-Market,Mid-Market,Mexico,North America,Organic Search,Business,Monthly,499.00,2994.00,2754.18,6,1,277,Low Value
CMP_000982,Davis LLC,Technology,Startup,SMB,Canada,North America,Referral,Starter,Annual,529.20,5821.20,5371.52,11,0,1789,Medium Value
CMP_000984,Jackson PLC,Retail,Startup,SMB,Kenya,Africa,Email Marketing,Starter,Monthly,49.00,539.00,247.83,11,0,1160,Low Value
CMP_000985,Underwood-Foster,Technology,Small Business,SMB,Japan,Asia-Pacific,Google Ads,Enterprise,Monthly,1500.00,0,0,0,1,214,Low Value
CMP_000986,Reyes Group,Professional Services,Small Business,SMB,India,Asia-Pacific,Organic Search,Starter,Annual,529.20,0,0,0,1,60,Low Value
CMP_000989,Mendez PLC,Retail,Startup,Enterprise,Japan,Asia-Pacific,Organic Search,Professional,Annual,2149.20,23641.20,22381.92,11,0,2040,High Value
CMP_000990,Holland Group,Healthcare,Small Business,SMB,Spain,Europe,Partner,Business,Annual,5389.20,48502.80,46822.68,9,0,1184,High Value
CMP_000991,Andrade-Mendoza,Healthcare,Startup,SMB,Tanzania,Africa,Organic Search,Professional,Monthly,199.00,1592.00,1144.24,8,0,825,Low Value
CMP_000997,Durham-Shaw,Technology,Mid-Market,SMB,United Kingdom,Europe,Email Marketing,Starter,Monthly,49.00,441.00,202.77,9,0,1609,Low Value
CMP_000998,Nelson-Johnson,Technology,Startup,SMB,Canada,North America,Google Ads,Professional,Monthly,199.00,1791.00,1287.27,9,0,990,Low Value
CMP_000999,"Robinson, Huang and Osborne",Finance,Mid-Market,Enterprise,United States,North America,Partner,Starter,Monthly,49.00,539.00,247.83,11,0,1931,Low Value
